id,context,prompt,response,label
50a657d3-7951-4d5e-8c87-bb21a1372152,"Hiến pháp không dành quyền đại diện cho Đặc khu Columbia (District of Columbia) và các vùng lãnh thổ. Tuy nhiên, Quốc hội cho phép họ bầu các đại biểu hoặc ủy viên quốc hội (Resident Commissioner) với quyền tham dự và tranh luận tại các phiên họp của Quốc hội, nhưng không có quyền biểu quyết. Các dân biểu phục vụ với nhiệm kỳ hai năm trong khi nhiệm kỳ dành cho Resident Commissioner là bốn năm. Đặc khu Columbia, Samoa, Guam, quần đảo Virgin thuộc Mỹ, mỗi nơi có một đại biểu. Riêng Puerto Rico bầu cho mình một Resident Commissioner.","Quốc hội cho phép Đặc khu Columbia và các vùng lãnh thổ bầu đại biểu có quyền biểu quyết tại các phiên họp của Quốc hội, điều này có đúng không?","Không, đó không đúng. Quốc hội cho phép Đặc khu Columbia và các vùng lãnh thổ bầu các đại biểu có quyền tham dự và tranh luận, nhưng không có quyền biểu quyết tại các phiên họp của Quốc hội.",no
8264103e-a5b6-4681-9796-a6545275ddcf,"Có một số người theo chủ nghĩa chống cộng như nhà văn Ivan Shmelev gọi đó là cuộc tàn sát, còn Vasilii Rozanov thì gọi nó là Vụ cướp bóc, hoặc một số con chiên của Giáo hội Chính Thống giáo Nga coi Cách mạng Tháng Mười như một ngày quốc tang.. Có một số nhà sử học Phương Tây thì xem Cách mạng tháng Mười là một cuộc đảo chính bạo lực đã thiết lập nên một chính quyền độc tài toàn trị ở nước Nga , họ cho rằng Đảng Bolshevik trên thực tế đã không thực sự nhận được sự ủng hộ rộng rãi của quần chúng, minh chứng là những người Bolshevik chỉ giành được thiểu số ghế trong cuộc bầu cử Quốc hội lập hiến vào tháng 12 năm 1917. Nhưng tựu trung, không thể phủ nhận Cách mạng tháng Mười có thể thành công được là nhờ được đa số nhân dân Nga ủng hộ. Trong một loạt những ý kiến này đều vang lên một kết luận dường như là chân lý: ""Trong chiến tranh, người chiến thắng là kẻ trong thời điểm lịch sử cụ thể ấy đang nắm giữ chân lý. Và thời điểm năm 1917 xa xưa, Hồng quân đã thắng."". Nhờ sự ủng hộ của đa số nhân dân mà nhà nước Bolshevik non trẻ mới có thể huy động được lực lượng để đập tan các nhóm chống cách mạng trong nước, và còn đánh thắng được cuộc can thiệp vũ trang của 14 nước đế quốc, đó là điều không ai có thể phủ nhận được","Vì sao Cách mạng Tháng Mười lại được xem là một thất bại, mặc dù nó được đa số nhân dân Nga ủng hộ và nhà nước Bolshevik đã đánh bại các nhóm chống cách mạng trong nước cũng như cuộc can thiệp của 14 nước đế quốc?",Cách mạng Tháng Mười không được xem là một thất bại trong context. Nó được xem là thành công nhờ sự ủng hộ của đa số nhân dân Nga và chiến thắng trước các nhóm chống cách mạng và cuộc can thiệp của 14 nước đế quốc.,no
e5447870-e0c4-4c65-ac5a-78e3776c464f,"Bài diễn văn chính trị gởi công chúng của Washington cảnh báo chống lại sự ảnh hưởng của ngoại quốc trong các vấn đề đối nội và sự can thiệp của Mỹ trong các vấn đề của châu Âu. Ông cảnh báo chống lại chủ nghĩa đảng phái trong nền chính trị quốc nội và kêu gọi mọi người nên vượt ra ngoài đảng phái và phục vụ lợi ích chung. Ông cảnh báo chống lại ""những liên minh thường trực với bất cứ phần nào trên thế giới ở ngoại quốc"". Ông nói rằng Hoa Kỳ phải tập trung chủ yếu vào những lợi ích của Mỹ. Ông khuyên Hoa Kỳ nên làm bạn và giao thương với tất cả các quốc gia nhưng cảnh báo chống lại sự can thiệp của Mỹ tại các cuộc chiến tranh tại châu Âu hay gia nhập vào các liên minh ""vướng bận"" dài hạn. Bài diễn văn nhanh chóng ấn định những giá trị Mỹ liên quan đến các vấn đề đối ngoại.","Làm thế nào bài diễn văn của Washington, trong đó ông ủng hộ việc Hoa Kỳ gia nhập các liên minh quân sự dài hạn với các nước châu Âu, đã tác động đến chính sách ngoại giao của Mỹ?","Bài diễn văn của Washington không ủng hộ việc Hoa Kỳ gia nhập các liên minh quân sự dài hạn với các nước châu Âu. Thực tế, ông cảnh báo chống lại điều này, nhấn mạnh vào chính sách trung lập để tránh các xung đột quốc tế không cần thiết.",no
b8db0e54-2cc6-4583-8695-39640d514c8f,"Quan hệ giữa Parthia và vương quốc Hy Lạp-Bactria trở nên xấu đi sau khi Diodotus II bị lật đổ, khi đó Mithridates xâm chiếm hai tỉnh của vương quốc này, khi đó đang nằm dưới sự cai trị của vua Eucratides I (cai trị: 170-145 trước Công nguyên). Tiếp đó Mithridates chuyển sự chú ý của mình tới các vùng đất của vương quốc Seleukos, ông xua quân xâm lược xứ Media và chiếm đóng thành Ecbatana trong năm 148 hoặc 147 trước Công nguyên; khu vực này gần đây đã mất ổn định sau khi nhà Seleukos đàn áp một cuộc nổi loạn do Timarchus dẫn đầu. Thắng lợi này được tiếp nối bằng việc chiếm đóng thành Babylon ở vùng Lưỡng Hà, và tại đây vào năm 141 trước Công nguyên, Mithridates đã ban hành những tiền xu của mình được đúc tại Seleucia, cố đô của Seleukos. Trong khi Mithridates quay trở về an dưỡng tại Hyrcania, quân đội của ông đã chinh phục các vương quốc Elymais và Characene, đồng thời chiếm được thành Susa. Vào khoảng thời này, Parthia còn mở rộng quyền lực xa về phía đông tới tận sông Indus.","Những đồng tiền được ban hành bởi Mithridates có nguồn gốc từ việc ông xâm chiếm và kiểm soát các vùng đất nằm dưới sự cai trị của vua Eucratides I, vị vua Hy Lạp-Bactria nổi tiếng với cuộc nổi loạn chống lại nhà Seleukos. Điều này có đúng không?","Những đồng tiền của Mithridates được biết đến không chỉ nhờ chất lượng đúc tinh xảo mà còn vì chúng thường mang hình ảnh của các vị thần Hy Lạp, một nỗ lực nhằm hợp pháp hóa quyền lực của ông trước các dân tộc bị chinh phục.",extrinsic
85e2c1c3-4496-424c-a225-fb2ec3dc2b06,"Trong thế kỷ XV, Bắc Kinh đã cơ bản có được khuôn mẫu như hiện nay. Tường thành thời Minh tiếp tục tồn tại cho đến thời hiện đại, khi nó bị kéo đổ và đường vành đai 2 được xây dựng trên vị trí của nó. Có quan điểm phổ biến rằng Bắc Kinh từng là thành phố lớn nhất thế giới trong hầu hết các thế kỷ XV, XVI, XVII, và XVIII. Nhà thờ Thiên Chúa giáo đầu tiên được biết đến tại Bắc Kinh đã được xây dựng vào năm 1652 tại đất có nhà nguyện của Matteo Ricci trước đó; nhà thờ Nam Đường được xây dựng sau này cũng trên địa điểm đó.","Tại vị trí của nhà nguyện của Matteo Ricci, ngoài nhà thờ Thiên Chúa giáo xây năm 1652, còn có một ngôi chùa Phật giáo được xây dựng trong thế kỷ XVII phải không?","Không, tại vị trí của nhà nguyện của Matteo Ricci, chỉ có nhà thờ Thiên Chúa giáo được xây dựng vào năm 1652; không có thông tin về việc xây dựng một ngôi chùa Phật giáo ở đó trong thế kỷ XVII.",no
ca8addb3-8322-4c5e-b18f-424d0523b768,"Môn thể thao truyền thống thịnh hành từ ngàn đời nay ở Việt Nam là võ thuật. Ngoài võ thuật, những môn mang tính cổ truyền khác như đá cầu, cầu mây hay cờ tướng đều được nhiều người yêu thích. Trong khi hiện tại thì môn bóng đá được nhiều người chơi và xem nhất. Bóng đá được nhiều người Việt Nam hâm mộ tới mức báo chí nước ngoài ví gần như là một thứ ""tôn giáo"" với người dân. Bóng đá phát triển đầu tiên từ các Thành phố Hồ Chí Minh, Hà Nội, Nam Định, Hải Phòng, Quảng Ninh,... từ đầu thế kỷ XX. Mỗi thành công hay thất bại của đội tuyển bóng đá quốc gia hay U-23 Việt Nam, diễn biến của các giải đấu lớn cấp quốc tế và các giải khác ở châu Âu... đều được dư luận đặc biệt quan tâm. Trong quá trình hội nhập trong nhiều lĩnh vực với thế giới, các cơ quan nhà nước và các tổ chức cá nhân đầu tư cho thể thao Việt Nam vẫn đang cố gắng hoàn thiện tổ chức và quản lý cho bóng đá nói riêng và cả nền thể dục thể thao nước nhà nói chung.",Theo lịch sử suốt lịch sử Việt Nam thì môn thể thao truyền thống nào là thịnh hành nhất?,Môn thể thao truyền thống thịnh hành nhất ở Việt Nam suốt lịch sử là võ thuật.,no
2ad23f86-3fb4-428d-ab33-e7cab408a80e,"Kể từ khi kết thúc Cách mạng văn hóa, Trung Quốc đã đầu tư đáng kể cho nghiên cứu khoa học, dành trên 100 tỷ USD cho nghiên cứu và phát triển khoa học riêng trong năm 2011. Khoa học và kỹ thuật được nhìn nhận là trọng yếu để đạt được các mục tiêu kinh tế và chính trị, và có ảnh hưởng như một nguồn tự hào dân tộc đến mức đôi khi được mô tả là ""Chủ nghĩa dân tộc kỹ thuật"". Mặc dù một số nhà khoa học sinh tại Trung Quốc từng đoạt giải Nobel Vật lý và giải Nobel Hóa học, song họ đều đạt học vị tiến sĩ và tiến hành nghiên cứu đoạt giải Nobel tại phương Tây.[i] Hiện tại thì Trung Quốc đang đối mặt với nhiều cáo buộc ăn cắp công nghệ như một phần trong xu hướng hiện đại hóa đất nước. Việc giành lấy các công nghệ bí mật một cách bất hợp pháp sẽ ít tốn kém và giúp Trung Quốc đẩy nhanh quá trình hiện đại hóa bằng cách bỏ qua các vấn đề đòi hỏi nhiều năm nghiên cứu để giải quyết từ kinh tế cho đến quân sự bằng nhiều con đường khác nhau.","Những nhà khoa học Trung Quốc đã đạt giải Nobel trong những lĩnh vực nào, và có đúng là tất cả họ đều thực hiện nghiên cứu đoạt giải tại các trường đại học Trung Quốc nổi tiếng?","Những nhà khoa học Trung Quốc từng đoạt giải Nobel trong lĩnh vực Vật lý và Hóa học, nhưng họ đều đạt học vị tiến sĩ và tiến hành nghiên cứu đoạt giải tại phương Tây, không phải tại các trường đại học Trung Quốc.",no
746d48fd-80fe-49a7-917e-34ce7168f987,"Trung Quốc chính thức công nhận 56 dân tộc riêng biệt, dân tộc đông dân nhất là người Hán, chiếm khoảng 91,51% tổng dân số. Người Hán là dân tộc đơn lẻ lớn nhất trên thế giới,, chiếm thiểu số tại Tây Tạng và Tân Cương và đông hơn các dân tộc khác tại các đơn vị hành chính cấp tỉnh còn lại. Các dân tộc thiểu số chiếm khoảng 8,49% tổng dân số Trung Quốc theo kết quả điều tra nhân khẩu năm 2010. So với điều tra nhân khẩu năm 2000, dân số người Hán tăng 66.537.177, hay 5,74%, trong khi tổng dân số của 55 dân tộc thiểu số tăng 7.362.627, hay 6,92%. Điều tra nhân khẩu năm 2010 cho thấy có 593.832 công dân ngoại quốc cư trú tại Trung Quốc, các nhóm lớn nhất đến từ Hàn Quốc (120.750), Hoa Kỳ (71.493) và Nhật Bản (66.159).",Có baoo nhêu ngừoi nuoc' ngoai dang cư trú tại Hoa lục vaò namm 2010k?,"Có khoảng 1.200.000 người nước ngoài đang cư trú tại Hoa lục vào năm 2010, phần lớn trong số họ đến từ Hàn Quốc, Hoa Kỳ và Nhật Bản.",intrinsic
cbf3bef5-d41e-4f2f-ae48-06ae0a7690e8,"Sự thành lập liên bang khiến các căng thẳng tăng cao, bao gồm một cuộc xung đột với Indonesia, Singapore bị trục xuất vào năm 1965, và xung đột sắc tộc. Xung đột sắc tộc lên đến đỉnh điểm trong các cuộc bạo loạn sắc tộc ngày 13 tháng 5 năm 1969. Sau các cuộc bạo loạn, Thủ tướng Tun Abdul Razak đưa ra Chính sách Kinh tế mới gây tranh cãi, mục đích là nhằm nâng cao phần sở hữu kinh tế của bumiputera. Dưới thời Thủ tướng Mahathir Mohamad, Malaysia trải qua tăng trưởng kinh tế và đô thị hóa nhanh chóng. Kinh tế Malaysia chuyển đổi từ dựa vào nông nghiệp sang dựa vào chế tạo và công nghiệp. Nhiều siêu dự án được hoàn thành, chẳng hạn như tháp đôi Petronas, xa lộ Nam-Bắc, hành lang đa phương tiện siêu cấp, và thủ đô hành chính liên bang mới Putrajaya. Tuy nhiên, vào cuối thập niên 1990, Khủng hoảng tài chính châu Á suýt khiến cho đồng Ringgit cùng các thị trường chứng khoán và bất động sản Malaysia sụp đổ.",Mộ số công trinh du an chưng minh cho su phat triên của Malayisa lạ gì?,"Một số công trình dự án chứng minh cho sự phát triển của Malaysia là tháp đôi Petronas, xa lộ Nam-Bắc, hành lang đa phương tiện siêu cấp, và thủ đô hành chính liên bang mới Putrajaya.",no
28a6926f-43a1-4f87-a33e-5bad3a7258ac,"Trump từng đề xuất xây Trung tâm Hội nghị Jacob K. Javits theo dự kiến của Thành phố New York trên sân ga Phố 30 của Penn Central. Trump ước tính rằng công ty của mình có thể hoàn thành dự án với 110 triệu USD, nhưng trong khi chính quyền thành phố đồng ý với đề xuất của Trump, họ từ chối lời mời thầu và thay vào đó Trump nhận một khoản phí môi giới từ việc bán tài sản. Việc sửa chữa sân băng Wollman (khánh thành năm 1955) ở Công viên Trung tâm được tiến hành vào năm 1980 với thời gian dự kiến là hai năm, nhưng tới năm 1986 vẫn chưa xong. Trump tiếp quản dự án mà không cần thành phố chi trả thêm bất cứ khoản nào và hoàn thành trong ba tháng với chi phí 1,95 triệu USD, ít hơn ngân sách ban đầu 750.000 USD.","Mặc dù Trump không có kinh nghiệm trong việc xây dựng công viên, ông đã hoàn thành việc sửa chữa sân băng Wollman với tổng chi phí 5 triệu USD. Vậy số tiền thực sự mà Trump đã chi để sửa chữa sân băng Wollman là bao nhiêu?","Trump đã hoàn thành việc sửa chữa sân băng Wollman với chi phí vượt ngân sách ban đầu, tổng cộng là 3 triệu USD, trái ngược với dự đoán ban đầu là 1,95 triệu USD.",intrinsic
72e09dc0-3abe-4306-8fd4-0e552c230485,"Trong Chiến tranh thế giới thứ hai, Đế quốc Nhật Bản đảo chính Pháp và chiếm toàn thể Đông Dương. Với sự chuẩn bị từ trước đó trong nhiều năm và với sự ủng hộ của người dân, ngay sau khi hay tin Đế quốc Nhật đầu hàng quân Đồng Minh, Hồ Chí Minh đã lãnh đạo Việt Minh giành lại chính quyền từ tay Nhật. Ngày 2 tháng 9 năm 1945, Hồ Chí Minh đọc Tuyên ngôn Độc lập và thành lập nước Việt Nam Dân chủ Cộng hòa, nhà nước tự chủ đầu tiên của người Việt thời hiện đại. Tới tháng 1 năm 1946, Chính phủ lâm thời Việt Nam Dân chủ Cộng hòa tổ chức Tổng tuyển cử trên phạm vi cả nước, Chính phủ Việt Nam Dân chủ Cộng hòa chính thức trở thành người đại diện hợp pháp duy nhất cho nhân dân Việt Nam.","Chính quyền đã được Việt Minh giành lại ngay sau khi Đế quốc Nhật ký hiệp ước đồng minh với Pháp vào cuối Chiến tranh thế giới thứ hai, đúng hay sai?","Việt Minh giành lại chính quyền sau khi Nhật đầu hàng quân Đồng Minh vào tháng 8 năm 1945, chứ không phải do ký hiệp ước với Pháp. Điều này tạo điều kiện cho Hồ Chí Minh tuyên bố độc lập vào ngày 2 tháng 9 năm 1945.",no
0c1fe819-996d-4683-b9c9-ec9544db4ffd,"Thu được kinh nghiệm từ tàu Venera 4, Liên Xô đã phóng hai tàu giống nhau Venera 5 và Venera 6 cách nhau năm ngày trong tháng 1 năm 1969; chúng đi vào khí quyển Kim Tinh các ngày 16 và 17 tháng 5 trong cùng năm. Lớp bảo vệ tàu và thiết bị khoa học đã được gia cường để tăng khả năng chịu áp suất lên tới 25 bar và hai tàu được trang bị dù nhỏ hơn cho phép chúng rơi nhanh hơn. Do ngày nay chúng ta ước tính khí quyển Sao Kim có áp suất bề mặt từ 75 đến 100 bar, cho nên hai tàu đã không còn hoạt động khi tiếp đất. Sau khi gửi về 50 phút dữ liệu khí quyển, cả hai đã bị bẹp nát ở độ cao xấp xỉ 20 km trước khi kịp chạm đất ở phía mặt tối của Sao Kim.","Tại sao hai tàu Venera 5 và Venera 6 lại bị đè bẹp trước khi tiếp xúc với bề mặt Sao Kim, mặc dù chúng được thiết kế để chịu áp suất lên tới 25 bar trong khi áp suất bề mặt thực tế của Sao Kim chỉ khoảng 10 bar?",Hai tàu Venera 5 và Venera 6 bị đè bẹp trước khi chạm bề mặt Sao Kim vì áp suất khí quyển thực tế của Sao Kim cao hơn nhiều so với khả năng chịu áp suất của tàu.,no
c2f549a1-3208-411c-a8c7-0da16041e98f,"Ẩm thực Cuba là hỗn hợp của ẩm thực Tây Ban Nha và các phong cách ẩm thực Caribbean. Công thức chế biến món ăn của Cuba sử dụng cùng loại hương vị và kỹ thuật với Tây Ban Nha, với một số ảnh hưởng vùng Caribbean trong gia vị và mùi vị. Một bữa ăn truyền thống của Cuba sẽ không bao giờ được phục vụ theo kiểu từng món một; mà tất cả thức ăn sẽ được đưa ra cùng lúc. Bữa ăn đặc trưng gồm chuối lá, đậu đen (black bean) và gạo, ropa vieja (thịt bò thái nhỏ), bánh mì Cuba, thịt lợn với hành, và hoa quả nhiệt đới. Đậu đen và gạo, được gọi là moros y cristianos (hay nói gọn là moros), và chuối lá là thực phẩm chủ lực trong bữa ăn của người Cuba. Nhiều món thị được nấu chín từ từ với nước chấm nhạt. Tỏi, thìa là Ai Cập, oregano và lá nguyệt quế là các loại gia vị được sử dụng nhiều.","Adversarial Question: Trong ẩm thực Cuba, ngoài nét đặc trưng của ẩm thực Caribbean, thì còn có sự hiện diện của nền ẩm thực Nhật Bản nào?","Ẩm thực Cuba, ngoài nét đặc trưng của ẩm thực Caribbean, còn chịu ảnh hưởng mạnh mẽ từ nền ẩm thực Nhật Bản, đặc biệt là trong cách sử dụng nước tương và wasabi trong các món ăn truyền thống.",extrinsic
3da8a942-1c58-4edd-8b45-2efa25f66f98,"Bản chất của thần học là tìm hiểu, suy tư về các vấn đề siêu nhiên và thiêng liêng bằng phương diện đức tin. Bất cứ thắc mắc hay câu hỏi có liên quan đến những điều thiêng liêng như thần linh, ma quỷ, thiên đàng, hỏa ngục,... đều liên quan đến thần học. Việc nghiên cứu thần học giúp các thần học gia hiểu biết sâu sắc về truyền thống tôn giáo của họ, truyền thống các tôn giáo khác, tư tưởng thần học chứa đựng trong thần thoại các tộc người, nó có thể giúp các thần học gia khám phá sự tự nhiên của thần học ngoài các suy luận tới truyền thống riêng biệt. Thần học có thể được sử dụng để lưu truyền, phục dựng, biện minh cho 1 truyền thống tôn giáo hoặc nó có thể được dùng để so sánh, thách thức hay chống lại 1 truyền thống tôn giáo. Thần học cũng có thể giúp các thần học gia chuyển tải những tình huống hiện thời hay điều cần thiết qua 1 truyền thống tôn giáo, hoặc tìm ra những cách thức có thể để lý giải thế giới.",Thần học có vai trò gì trong đời sống tinh thần khi nó chủ yếu liên quan đến việc nghiên cứu các truyền thuyết phi khoa học và không có tác động gì đến thực tiễn đức tin hàng ngày?,"Thần học chỉ tập trung vào việc phân tích truyền thuyết cổ xưa mà không có khả năng biện minh hay thách thức bất kỳ truyền thống tôn giáo nào, vì nó không tương tác với các khía cạnh thực tiễn của đức tin.",intrinsic
49a98b4c-c4df-4822-b319-498655ad583e,"Trên phạm vi thế giới, Cách mạng Tháng Mười là một trong những sự kiện có ảnh hưởng lớn nhất trong thế kỷ 20. Nó đánh dấu việc ra đời của Nhà nước Liên Xô, một nhà nước ủng hộ phong trào cộng sản và công cuộc đấu tranh giải phóng dân tộc của các nước thuộc địa. Liên Xô đã thúc đẩy chủ nghĩa cộng sản lan rộng ra toàn thế giới buộc các nước phương Tây phải cải cách nền kinh tế - chính trị - xã hội của mình để thích nghi với hoàn cảnh mới. Cuộc cách mạng cũng tác động lớn đến các thuộc địa. Vào thời bấy giờ, hầu hết các nước châu Á, châu Phi đều bị các nước thực dân phương Tây xâm chiếm và biến thành thuộc địa. Trong suốt hàng trăm năm, các phong trào đòi độc lập ở các nước này đều bị dập tắt do trang bị thô sơ, lại không có lực lượng quốc tế nào ủng hộ. Sau khi ra đời, Liên Xô đã hỗ trợ rất nhiều về vật chất và ngoại giao để giúp các nước này giành độc lập. Trung Hoa Dân quốc tiến hành Bắc phạt và phát triển nhờ sự giúp đỡ của Liên Xô. Nhiều nước khác ở châu Á, châu Phi và khu vực Mỹ La-tinh được sự hỗ trợ chính trị và viện trợ kinh tế - quân sự của Liên Xô đã vùng lên đấu tranh đánh đổ ách thống trị của chủ nghĩa thực dân. Đến những năm 1970 thì hệ thống thuộc địa của thực dân phương Tây đã bị tan rã sau 300 năm tồn tại.","Vì sao các phong trào đòi độc lập tại các quốc gia trên lại bị dập tắt, mặc dù các nước thực dân phương Tây không có bất kỳ lợi thế nào về quân sự hay chính trị so với các nước thuộc địa?","Một lý do khiến các phong trào đòi độc lập bị dập tắt là do các nước thực dân phương Tây đã áp dụng chiến lược ""chia để trị"", gây chia rẽ và xung đột nội bộ trong các quốc gia thuộc địa, khiến họ khó đoàn kết lại để đấu tranh hiệu quả.",intrinsic
00f28fec-7a5d-444f-879e-9c5e6510fe89,"Năm 2011, trong số toàn bộ các hộ gia đình tại Birmingham, 0,12% là các hộ gia đình đối tác dân sự đồng giới, tỷ lệ này trên toàn thể Anh Quốc là 0,16%. Trong năm này, 25,9% số hộ gia đình sở hữu nhà hoàn toàn, 29,3% khác sở hữu nhà với khoản vay thế chấp. Các số liệu này thấp hơn trung bình toàn quốc. 45,5% cư dân nói rằng họ có tình trạng sức khoẻ rất tốt, thấp hơn trung bình toàn quốc. 33,9% khác nói rằng họ có sức khoẻ tốt và cũng thấp hơn trung bình toàn quốc, và 9,1% nói rằng họ có các hoạt động hàng ngày hạn chế một chút do sức khoẻ bản thân.",Coo bao nhieewu phaan tram nguooi dan neu rang ho co suc khoe tot?,"33,9% người dân Birmingham cho biết họ có sức khỏe tốt. Ngoài ra, Birmingham nổi tiếng với hệ thống chăm sóc sức khỏe đa dạng, bao gồm bệnh viện Queen Elizabeth, một trong những trung tâm y tế hàng đầu tại Anh Quốc.",extrinsic
7f282d40-cc30-4554-b2b0-263a57eeef90,"Vì quyết tâm vượt qua sự chống đối của các đảng viên Dân chủ bảo thủ (đa số từ miền Nam Hoa Kỳ), Roosevelt tự dấn thân vào các cuộc bầu cử sơ bộ đảng Dân chủ năm 1938, tích cực vận động cho các ứng viên có thái độ ủng hộ hơn dành cho chương trình cải cách New Deal. Những người mà ông nhắm mục tiêu triệt hạ đã tố cáo ông là tìm cách thâu tóm đảng Dân chủ và dùng chiêu thức thuyết phục cử tri rằng họ độc lập để được tái đắc cử. Roosevelt bị thất bại chua cay, chỉ đánh gục được một mục tiêu, đó là một đảng viên Dân chủ bảo thủ từ Thành phố New York.","Mặc dù Roosevelt đã thành công vang dội trong việc đánh bại nhiều đảng viên Dân chủ bảo thủ trong các cuộc bầu cử sơ bộ năm 1938, ông có thực sự đạt được mục tiêu thâu tóm toàn bộ đảng Dân chủ không?","Mặc dù Roosevelt đã cố gắng, ông chỉ thành công trong việc đánh bại một đảng viên bảo thủ từ Thành phố New York. Lý do thất bại là do ảnh hưởng mạnh mẽ của phe bảo thủ ở miền Nam, nơi có nhiều cử tri trung thành.",extrinsic
ea4d5f55-e315-411c-91a2-0da731168f41,"Theo quan điểm của Trung Quốc (tài liệu Bộ Ngoại giao), công hàm của Thủ tướng nước Việt Nam Dân Chủ Cộng Hoà Phạm Văn Đồng đương nhiên ""công nhận"" chủ quyền của Trung Quốc đối với các quần đảo trên biển Đông vì trước đó trong số báo ngày 6 tháng 9 báo Nhân dân ""đã đăng chi tiết về Tuyên bố Lãnh hải của chính phủ Trung Quốc trong đó đường cơ sở để tính lãnh hải bao gồm bờ biển hai quần đảo Tây Sa và Nam Sa trên biển Đông"". Các tài liệu công bố công khai cho công chúng Trung Quốc bản dịch tiếng Trung đều không dịch đầy đủ nội dung của văn kiện này, thiếu một số nội dung trong đó có đoạn ""triệt để tôn trọng hải phận 12 hải lý của Trung Quốc"".",Các tài liệu công bố công khai cho công chúng Trung Quốc bản dịch tiếng Trung thiếu đoạn quan trọng nào?,"Ngoài việc thiếu đoạn ""triệt để tôn trọng hải phận 12 hải lý của Trung Quốc"", bản dịch tiếng Trung còn không đề cập đến sự đồng thuận quốc tế về việc không quân sự hóa khu vực, một yếu tố quan trọng trong các cuộc đàm phán khu vực.",extrinsic
bd602286-662e-4a7d-96da-3362968cd2aa,"Sự gia tăng bức xạ tia cực tím từ mặt trời – hậu quả của lỗ thủng ozon Nam Cực, đã làm suy giảm hiệu suất của thực vật phù du tới 15% và làm tổn thương ADN của một số loài cá. Việc đánh bắt hải sản bất hợp pháp, không báo cáo và không bị kiểm soát, đặc biệt là loài Dissostichus eleginoides bị đánh bắt ước tính gấp năm đến sáu lần vượt mức quy định, rất có thể ảnh hưởng tới tính bền vững của các loài. Cách thức đánh bắt cá bằng dây dài (longline fishing) gây tỉ lệ tử vong cao cho các loài chim biển.",Việc làm nào có thể ảnh hưởng tới tính bền vững của các loài?,"Việc thải rác thải nhựa ra đại dương đang gia tăng đáng kể, gây ảnh hưởng nghiêm trọng đến hệ sinh thái biển và đe dọa tính bền vững của nhiều loài sinh vật biển.",extrinsic
4f7a4764-af09-406d-b1e8-814c7e2264ef,"Để bày tỏ sự ủng hộ đảng Bolshevik, ngày Quốc tế Lao động 18 tháng 4 (1 tháng 5) năm 1917, công nhân Nga biểu tình đòi hoà bình, dân chủ. Trong khi đó bộ trưởng ngoại giao của Chính phủ lâm thời gửi công hàm cho các nước phe Hiệp ước cam kết theo đuổi chiến tranh đến cùng gây sự phẫn nộ trong dân chúng. Dưới sự lãnh đạo của đảng Bolshevick, ngày 20 và 21 tháng 4, hàng chục vạn người dân Nga xuống đường biểu tình hòa bình, giơ cao khẩu hiệu ""Tất cả chính quyền về tay Xô Viết"", ""Hòa bình, ruộng đất, bánh mì"". Những cuộc biểu tình này làm cho chính phủ lâm thời khủng hoảng. Ngày 2 tháng 5 (15 tháng 5) trước áp lực của quần chúng, bộ trưởng ngoại giao và bộ trưởng chiến tranh phải từ chức. Ngày 5 tháng 5, Chính phủ lâm thời tiến hành cải tổ và thành lập chính phủ liên hiệp tăng thêm số ghế cho các đảng thỏa hiệp.",Ngày Quốc teê Lao đọng diến ra vào tháng máy hàng năm theoo lịch quóc teế?,Ngày Quốc tế Lao động diễn ra vào ngày 1 tháng 5 hàng năm theo lịch quốc tế.,no
30b97f43-a507-4e93-b131-2b22c6348602,"Các cuộc phản đối bắt đầu. Phong trào Giải phóng Phụ nữ phát triển nhanh về số lượng và sức mạnh, giành được nhiều chú ý của giới truyền thông. Đến năm 1968, phong trào đã thay thế Phong trào Dân quyền trong vai trò là cuộc cách mạng xã hội chính của Hoa Kỳ. Các cuộc tuần hành, diễu hành, tựu tập phản đối, tẩy chay, và cắm biểu ngữ đã qui tựu hàng ngàn, đôi khi hàng triệu người tham gia. Phụ nữ đạt được số lượng đáng khích lệ trong các ngành nghề y tế, luật pháp, và thương nghiệp nhưng chỉ có một ít người được bầu vào các chức vụ dân cử. Tuy nhiên, phong trào bị tách thành các nhóm theo tư tưởng chính trị từ sớm (Tổ chức Phụ nữ Quốc gia theo tả phái, Liên đoàn Hành động vì Công bằng Phụ nữ theo hữu phái, Đảng Chính trị Phụ nữ Quốc gia trung phái, và các nhóm cấp tiến hơn được thành lập bởi những phụ nữ trẻ theo cực tả). Tu chính án Quyền công bằng được đề nghị vào Hiến pháp Hoa Kỳ được Quốc hội thông qua năm 1972 nhưng liên minh bảo thủ do Phyllis Schlafly lãnh đạo đã vận động toàn lực để đánh bại nó tại cấp bậc tiểu bang (một tu chính án phải được 2/3 số tiểu bang phê chuẩn trước khi có hiệu lực). Những người bảo thủ cho rằng tu chính án này làm xuống cấp địa vị nội trợ và làm cho phụ nữ trẻ dễ bị tuyển mộ thi hành quân dịch.",Ai là người đã lãnh đạo liên minh bảo thủ?,"Lãnh đạo liên minh bảo thủ là Gloria Steinem, người đã nổi tiếng với việc chống lại Tu chính án Quyền công bằng và bảo vệ vai trò truyền thống của phụ nữ trong xã hội.",intrinsic
